country,year,Renewable_Electricity_Output,Renewable_Energy_Consumption,EG.ELC.ACCS.ZS,GDP_Per_Capita,GDP_Growth,Year,Country,Region_Type,YoY_Change
OECD members,2012,20.4597878432681,11.4536643177497,99.8131800080239,37285.6090318709,1.39311591105211,2012,OECD members,Other,0.9814737111378982
OECD members,2013,21.6853293477571,11.9466266387194,99.8354150934926,37575.0775818323,1.6090797804849,2013,OECD members,Other,1.2255415044890015
OECD members,2014,22.510847220129,12.1993498136552,99.8482663987896,38112.0709045839,2.17654278009316,2014,OECD members,Other,0.8255178723719006
OECD members,2015,23.3359634553772,12.2929810938117,99.8396896396459,35733.3440313659,2.50207436198141,2015,OECD members,Other,0.8251162352481991
OECD members,2016,23.3359634553772,12.4751788707499,99.89585109751,36197.2181448972,1.85135632605747,2016,OECD members,Other,0.0
OECD members,2017,23.3359634553772,12.8627670804176,99.9405764596022,37576.6175060967,2.58610547344895,2017,OECD members,Other,0.0
OECD members,2018,23.3359634553772,13.2657182830826,99.8985605663644,39507.1176312125,2.34382863954505,2018,OECD members,Other,0.0
OECD members,2019,23.3359634553772,13.7784284062487,99.9400367116293,39685.5608569649,1.7994373215387,2019,OECD members,Other,0.0
OECD members,2020,23.3359634553772,14.9035238849166,99.9332673681265,38592.7778890311,-3.95334855901352,2020,OECD members,Other,0.0
OECD members,2021,23.3359634553772,14.9035238849166,100.0,42930.7751337564,5.71465206139672,2021,OECD members,Other,0.0
OECD members,2022,23.3359634553772,14.9035238849166,100.0,43681.7314639081,2.77835122172057,2022,OECD members,Other,0.0
Other small states,2010,27.9705154405379,32.5898822836963,81.8721151989945,11207.5300479676,2.71339755474523,2010,Other small states,Other,
Other small states,2011,26.402199868963,32.5775895093561,84.1394321263975,12625.3767417949,3.00357203777814,2011,Other small states,Other,-1.5683155715748995
Other small states,2012,26.1933503306929,32.3942661870504,84.8898000935407,12403.6405555919,1.63152052808375,2012,Other small states,Other,-0.20884953827009767
Other small states,2013,26.5339544504794,32.0277832236381,85.6702921700709,12793.9133690273,1.70147807917355,2013,Other small states,Other,0.34060411978649796
Other small states,2014,25.1273505197028,31.5587866449511,87.0248640437107,13014.8595970085,2.41518620047516,2014,Other small states,Other,-1.4066039307765976
Other small states,2015,25.8007304968731,32.3242981991525,87.8757714925346,11597.2856104624,3.36494787653683,2015,Other small states,Other,0.6733799771702991
Other small states,2016,25.8007304968731,32.2176274944568,89.1589196955869,12007.5839403413,3.8912084246695,2016,Other small states,Other,0.0
Other small states,2017,25.8007304968731,31.5667678986818,90.4945894126707,13168.3078074236,4.76330819546558,2017,Other small states,Other,0.0
Other small states,2018,25.8007304968731,31.9564812048793,91.5254892263974,14244.5883875934,3.97088218742294,2018,Other small states,Other,0.0
Other small states,2019,25.8007304968731,31.7132516082049,92.7013041706379,14212.9139759241,4.06419882121789,2019,Other small states,Other,0.0
Other small states,2020,25.8007304968731,34.0445543032787,93.6071297305702,12862.5340808613,-5.71729190315421,2020,Other small states,Other,0.0
Other small states,2021,25.8007304968731,34.0445543032787,94.5025759531236,14917.5933984416,6.58600635011335,2021,Other small states,Other,0.0
Other small states,2022,25.8007304968731,34.0445543032787,94.6027752416708,15844.3700627197,4.54016837834456,2022,Other small states,Other,0.0
Pacific island small states,2010,32.7934970119966,29.5932336956522,71.5787940910776,2888.08259375505,3.73032563859934,2010,Pacific island small states,Asia & Pacific,
Pacific island small states,2011,36.1539003174744,31.3655526315789,72.677311578647,3332.02336603179,3.86208343778161,2011,Pacific island small states,Asia & Pacific,3.360403305477803
Pacific island small states,2012,41.1156700293433,31.1998143236074,73.793423706513,3493.21034420039,1.00600853638552,2012,Pacific island small states,Asia & Pacific,4.961769711868897
Pacific island small states,2013,39.6695475008183,31.0953694581281,72.653664185444,3591.58836342257,3.21467716270793,2013,Pacific island small states,Asia & Pacific,-1.4461225285250023
Pacific island small states,2014,30.854074757135,31.1890420560748,76.6814711878895,3862.30253566876,3.6242973001453,2014,Pacific island small states,Asia & Pacific,-8.815472743683298
Pacific island small states,2015,30.3015624801353,31.3912268518519,78.703229504003,3735.49952275424,3.77915708122441,2015,Pacific island small states,Asia & Pacific,-0.5525122769996997
Pacific island small states,2016,30.3015624801353,28.8454368932039,80.1272307017537,3878.32501790946,3.78060733595218,2016,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2017,30.3015624801353,28.9625339366516,82.3564554155498,4142.26772455685,4.0055017910708,2017,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2018,30.3015624801353,27.3693392070485,82.9591610078136,4298.99819904991,2.76318012867718,2018,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2019,30.3015624801353,27.384211663067,84.5931602439996,4230.5980928619,1.21450022836216,2019,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2020,30.3015624801353,29.6534541062802,86.4225510641771,3703.05219632562,1.21450022836216,2020,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2021,30.3015624801353,29.6534541062802,85.849707571326,3648.41603801244,-2.86796554332169,2021,Pacific island small states,Asia & Pacific,0.0
Pacific island small states,2022,30.3015624801353,29.6534541062802,85.8227472405466,3909.14166460187,9.30839715412249,2022,Pacific island small states,Asia & Pacific,0.0
Post-demographic dividend,2010,17.2110351904654,9.82163252300728,99.880036992042,39705.7769928891,2.9099823142471,2010,Post-demographic dividend,Other,
Post-demographic dividend,2011,18.5436555674287,10.3109102565493,99.8926142060028,42530.834465791,1.66655739286985,2011,Post-demographic dividend,Other,1.3326203769633018
Post-demographic dividend,2012,19.552752223204,10.9381725075422,99.9028398361256,42291.1731316463,1.25636690748527,2012,Post-demographic dividend,Other,1.0090966557752985
Post-demographic dividend,2013,20.9330762674976,11.4070462498396,99.9183047674401,42558.4046547363,1.5091144019128,2013,Post-demographic dividend,Other,1.3803240442936016
Post-demographic dividend,2014,21.7232764585168,11.7473761094082,99.9313827467578,43223.197534765,2.01147187513966,2014,Post-demographic dividend,Other,0.7902001910191991
Post-demographic dividend,2015,22.3878543629964,11.8728189606509,99.9440320084058,40717.0989510662,2.2243851593875,2015,Post-demographic dividend,Other,0.6645779044796001
Post-demographic dividend,2016,22.3878543629964,12.1055574778648,99.9571187558814,41461.9972670039,1.79792653657221,2016,Post-demographic dividend,Other,0.0
Post-demographic dividend,2017,22.3878543629964,12.5593179241081,99.970583083607,43088.4274179433,2.46508650194241,2017,Post-demographic dividend,Other,0.0
Post-demographic dividend,2018,22.3878543629964,12.9302261925079,99.981741114911,45491.2207882764,2.25056575504183,2018,Post-demographic dividend,Other,0.0
Post-demographic dividend,2019,22.3878543629964,13.3737357971786,99.9929550285056,45822.0716593778,1.76860550874882,2019,Post-demographic dividend,Other,0.0
Post-demographic dividend,2020,22.3878543629964,14.5020753978714,99.9971273501603,44745.8899129628,-4.12374881367235,2020,Post-demographic dividend,Other,0.0
Post-demographic dividend,2021,22.3878543629964,14.5020753978714,99.9987681484921,44745.8899129628,5.4462382045962,2021,Post-demographic dividend,Other,0.0
Post-demographic dividend,2022,22.3878543629964,14.5020753978714,100.0,44745.8899129628,2.41323295588987,2022,Post-demographic dividend,Other,0.0
Pre-demographic dividend,2010,46.9904015156846,75.9236501139275,32.6471343903758,1416.56431013687,6.56194489845284,2010,Pre-demographic dividend,Other,
Pre-demographic dividend,2011,44.4498956893719,74.9500670730174,36.0350364795079,1593.37266362436,4.29670973663181,2011,Pre-demographic dividend,Other,-2.540505826312703
Pre-demographic dividend,2012,45.9471903793222,73.5926114087052,37.4480594746498,1681.15434755039,4.25050358902806,2012,Pre-demographic dividend,Other,1.4972946899503015
Pre-demographic dividend,2013,43.6474237442908,72.6635744419191,38.3362278101373,1791.64487755119,5.8592900282368,2013,Pre-demographic dividend,Other,-2.2997666350314034
Pre-demographic dividend,2014,41.8498525746522,73.156301704659,39.8441097568589,1844.55491925459,5.09889732446534,2014,Pre-demographic dividend,Other,-1.7975711696385943
Pre-demographic dividend,2015,40.5896443789291,73.9525453809247,40.0606293618327,1524.75727930826,3.27668118730698,2015,Pre-demographic dividend,Other,-1.2602081957231022
Pre-demographic dividend,2016,40.5896443789291,73.5602980371708,44.61180063733,1320.44521076183,2.39832550615498,2016,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2017,40.5896443789291,73.3281439587563,44.320455294993,1340.65197800485,1.6152836623985,2017,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2018,40.5896443789291,72.6791076439954,47.0762627878568,1452.93366963466,2.58736314113948,2018,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2019,40.5896443789291,72.0406889071939,47.5782396795133,1490.50456175284,3.30796457026474,2019,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2020,40.5896443789291,73.8634177768668,48.3855447902348,1330.58963017454,-2.5612561140204,2020,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2021,40.5896443789291,73.8634177768668,50.5238061632824,1420.14132754964,3.15426000013312,2021,Pre-demographic dividend,Other,0.0
Pre-demographic dividend,2022,40.5896443789291,73.8634177768668,51.1203418281979,1579.54435449704,4.1405972463585,2022,Pre-demographic dividend,Other,0.0
Small states,2010,25.2621592724495,30.1645228116393,82.0947807990488,9979.02022498174,2.43168870016581,2010,Small states,Other,
Small states,2011,23.9196272580197,30.5033329354184,84.005066223593,11060.0397768605,2.80137450679013,2011,Small states,Other,-1.3425320144298034
Small states,2012,23.9034729822781,30.1171937221832,84.7568368192441,11008.153767487,1.73204564173524,2012,Small states,Other,-0.016154275741598667
Small states,2013,24.2021980876553,29.7402809118121,85.2279259048216,11302.4560344802,1.46665283835104,2013,Small states,Other,0.2987251053772013
Small states,2014,22.935822540156,29.0972316950853,86.7803650873228,11541.4191260915,2.35187779170528,2014,Small states,Other,-1.266375547499301
Small states,2015,23.4181314357759,29.666504727747,87.7309920878869,10568.2406997506,2.90217784638642,2015,Small states,Other,0.48230889561990153
Small states,2016,23.4181314357759,29.2618658861096,88.9341020251841,10806.5478125662,3.28151427764374,2016,Small states,Other,0.0
Small states,2017,23.4181314357759,28.9203745003156,90.2630998844596,11730.8818238776,4.24285823264236,2017,Small states,Other,0.0
Small states,2018,23.4181314357759,29.2097440622441,91.0865817462377,12560.1901388749,3.73297279210021,2018,Small states,Other,0.0
Small states,2019,23.4181314357759,28.583670471464,92.2015549079081,12581.2230617678,3.42548851149165,2019,Small states,Other,0.0
Small states,2020,23.4181314357759,30.8015756102716,93.2090070960632,11219.28661025,-6.48876819930216,2020,Small states,Other,0.0
Small states,2021,23.4181314357759,30.8015756102716,93.8179009205047,12920.699840484,6.78651457690746,2021,Small states,Other,0.0
Small states,2022,23.4181314357759,30.8015756102716,93.9107043828779,14176.6140571601,7.685584096989,2022,Small states,Other,0.0
South Asia,2010,18.1793324598707,39.199896037042,75.1074320154514,1254.01983926072,7.36599200861392,2010,South Asia,Asia & Pacific,
South Asia,2011,18.7197599837294,37.9073539424171,77.9847301244711,1361.56072037346,5.07122194849418,2011,South Asia,Asia & Pacific,0.5404275238586997
South Asia,2012,17.1947641540738,37.5824991422199,79.4766739550892,1362.39812618109,5.38128973603351,2012,South Asia,Asia & Pacific,-1.5249958296556017
South Asia,2013,18.8713121096983,37.8881471077819,81.6409556101775,1380.09891228131,6.00860161536451,2013,South Asia,Asia & Pacific,1.6765479556245033
South Asia,2014,17.61823619647,36.8125656985607,83.8523954854089,1490.80407578175,6.84783789148651,2014,South Asia,Asia & Pacific,-1.253075913228301
South Asia,2015,16.8677992619749,36.0592614470028,86.7867132149237,1539.5941449215,7.25156162420913,2015,South Asia,Asia & Pacific,-0.7504369344951023
South Asia,2016,16.8677992619749,35.3404295412497,88.9173147181527,1675.52326892233,7.77623550746786,2016,South Asia,Asia & Pacific,0.0
South Asia,2017,16.8677992619749,34.6387159666426,91.6760241733433,1887.87828259142,6.50264099306672,2017,South Asia,Asia & Pacific,0.0
South Asia,2018,16.8677992619749,34.7472044868575,94.6179244479771,1920.13115754982,6.33469355433985,2018,South Asia,Asia & Pacific,0.0
South Asia,2019,16.8677992619749,35.4996540162481,95.3232055481217,1965.09061363678,3.92432284048063,2019,South Asia,Asia & Pacific,0.0
South Asia,2020,16.8677992619749,37.8106319649424,96.197039231936,1855.54425205771,-4.58269312944782,2020,South Asia,Asia & Pacific,0.0
South Asia,2021,16.8677992619749,37.8106319649424,98.786423758525,2145.14846632702,8.76382055037797,2021,South Asia,Asia & Pacific,0.0
South Asia,2022,16.8677992619749,37.8106319649424,98.2879959489889,2254.56195751261,6.31221169170688,2022,South Asia,Asia & Pacific,0.0
South Asia (IDA & IBRD),2010,18.1793324598707,39.199896037042,75.1074320154514,1254.01983926072,7.36599200861392,2010,South Asia (IDA & IBRD),Asia & Pacific,
South Asia (IDA & IBRD),2011,18.7197599837294,37.9073539424171,77.9847301244711,1361.56072037346,5.07122194849418,2011,South Asia (IDA & IBRD),Asia & Pacific,0.5404275238586997
South Asia (IDA & IBRD),2012,17.1947641540738,37.5824991422199,79.4766739550892,1362.39812618109,5.38128973603351,2012,South Asia (IDA & IBRD),Asia & Pacific,-1.5249958296556017
South Asia (IDA & IBRD),2013,18.8713121096983,37.8881471077819,81.6409556101775,1380.09891228131,6.00860161536451,2013,South Asia (IDA & IBRD),Asia & Pacific,1.6765479556245033
South Asia (IDA & IBRD),2014,17.61823619647,36.8125656985607,83.8523954854089,1490.80407578175,6.84783789148651,2014,South Asia (IDA & IBRD),Asia & Pacific,-1.253075913228301
South Asia (IDA & IBRD),2015,16.8677992619749,36.0592614470028,86.7867132149237,1539.5941449215,7.25156162420913,2015,South Asia (IDA & IBRD),Asia & Pacific,-0.7504369344951023
South Asia (IDA & IBRD),2016,16.8677992619749,35.3404295412497,88.9173147181527,1675.52326892233,7.77623550746786,2016,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2017,16.8677992619749,34.6387159666426,91.6760241733433,1887.87828259142,6.50264099306672,2017,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2018,16.8677992619749,34.7472044868575,94.6179244479771,1920.13115754982,6.33469355433985,2018,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2019,16.8677992619749,35.4996540162481,95.3232055481217,1965.09061363678,3.92432284048063,2019,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2020,16.8677992619749,37.8106319649424,96.197039231936,1855.54425205771,-4.58269312944782,2020,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2021,16.8677992619749,37.8106319649424,98.786423758525,2145.14846632702,8.76382055037797,2021,South Asia (IDA & IBRD),Asia & Pacific,0.0
South Asia (IDA & IBRD),2022,16.8677992619749,37.8106319649424,98.2879959489889,2254.56195751261,6.31221169170688,2022,South Asia (IDA & IBRD),Asia & Pacific,0.0
Sub-Saharan Africa,2010,23.7329820183804,70.7878802226208,33.248979069351,1645.95545951319,5.99557268673479,2010,Sub-Saharan Africa,Africa,
Sub-Saharan Africa,2011,23.8035518375781,70.2635563331266,35.8027242175344,1799.96084759365,4.4144049339736,2011,Sub-Saharan Africa,Africa,0.07056981919770067
Sub-Saharan Africa,2012,24.0912316955305,69.319905333243,36.6870977114917,1819.02842949872,3.25824844020808,2012,Sub-Saharan Africa,Africa,0.2876798579523978
Sub-Saharan Africa,2013,24.7640985545461,68.2009508212118,37.9282782378407,1882.01663975704,5.09044054834963,2013,Sub-Saharan Africa,Africa,0.6728668590155991
Sub-Saharan Africa,2014,26.5812407814129,67.9518597989748,38.2658690780816,1909.58989515741,4.8707602196872,2014,Sub-Saharan Africa,Africa,1.8171422268668032
Sub-Saharan Africa,2015,26.6166370237832,68.5052591892292,39.1121832624488,1654.27280706483,2.92037388274858,2015,Sub-Saharan Africa,Africa,0.035396242370296704
Sub-Saharan Africa,2016,26.6166370237832,68.5321876239698,43.7370505625674,1468.9014601283,1.24203717635056,2016,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2017,26.6166370237832,68.2152028750416,43.6808105316438,1528.22459360107,2.4842832882705,2017,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2018,26.6166370237832,68.2460504941512,46.3373545996798,1630.26588268491,2.75496705784248,2018,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2019,26.6166370237832,68.6684138065584,47.1303990695105,1632.082811636,2.65974505028328,2019,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2020,26.6166370237832,70.5731786913503,48.478195544667,1490.67810597184,-1.96689482692713,2020,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2021,26.6166370237832,70.5731786913503,50.5800665756201,1636.32385226633,4.26493689249247,2021,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa,2022,26.6166370237832,70.5731786913503,51.4347389951457,1701.71726642046,3.66056242275046,2022,Sub-Saharan Africa,Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2010,23.7329820183804,70.7878802226208,33.248979069351,1645.95545951319,5.99557268673479,2010,Sub-Saharan Africa (IDA & IBRD countries),Africa,
Sub-Saharan Africa (IDA & IBRD countries),2011,23.8035518375781,70.2635563331266,35.8027242175344,1799.96084759365,4.41440493397369,2011,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.07056981919770067
Sub-Saharan Africa (IDA & IBRD countries),2012,24.0912316955305,69.319905333243,36.6870977114917,1819.02842949872,3.25824844020801,2012,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.2876798579523978
Sub-Saharan Africa (IDA & IBRD countries),2013,24.7640985545461,68.2009508212118,37.9282782378407,1882.01663975704,5.09044054834959,2013,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.6728668590155991
Sub-Saharan Africa (IDA & IBRD countries),2014,26.5812407814129,67.9518597989748,38.2658690780816,1909.58989515741,4.87076021968724,2014,Sub-Saharan Africa (IDA & IBRD countries),Africa,1.8171422268668032
Sub-Saharan Africa (IDA & IBRD countries),2015,26.6166370237832,68.5052591892292,39.1121832624488,1654.27280706483,2.92037388274858,2015,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.035396242370296704
Sub-Saharan Africa (IDA & IBRD countries),2016,26.6166370237832,68.5321876239698,43.7370505625674,1468.9014601283,1.24203717635056,2016,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2017,26.6166370237832,68.2152028750416,43.6808105316439,1528.22459360107,2.4842832882705,2017,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2018,26.6166370237832,68.2460504941512,46.3373545996798,1630.26588268491,2.75496705784242,2018,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2019,26.6166370237832,68.6684138065584,47.1303990695105,1632.082811636,2.65974505028328,2019,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2020,26.6166370237832,70.5731786913503,48.478195544667,1490.67810597184,-1.9668948269271,2020,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2021,26.6166370237832,70.5731786913503,50.5800665756201,1636.32385226633,4.26493689249247,2021,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (IDA & IBRD countries),2022,26.6166370237832,70.5731786913503,51.4347389951457,1701.71726642046,3.66056242275046,2022,Sub-Saharan Africa (IDA & IBRD countries),Africa,0.0
Sub-Saharan Africa (excluding high income),2010,23.7507065867889,70.8068318085576,33.242473579538,1645.00757742796,5.9967983524804,2010,Sub-Saharan Africa (excluding high income),Africa,
Sub-Saharan Africa (excluding high income),2011,23.8221710205596,70.2789320726297,35.7966997008973,1798.96379649634,4.41027371059997,2011,Sub-Saharan Africa (excluding high income),Africa,0.0714644337707
Sub-Saharan Africa (excluding high income),2012,24.1106091866464,69.3351016799837,36.6812428171032,1818.02892256622,3.25837393041606,2012,Sub-Saharan Africa (excluding high income),Africa,0.28843816608679873
Sub-Saharan Africa (excluding high income),2013,24.7830027121794,68.2146634923058,37.9226202764872,1880.79793120969,5.09369853092592,2013,Sub-Saharan Africa (excluding high income),Africa,0.6723935255329998
Sub-Saharan Africa (excluding high income),2014,26.6015133381539,67.966768924257,38.2601223073109,1908.35380304647,4.87142051012202,2014,Sub-Saharan Africa (excluding high income),Africa,1.8185106259745005
Sub-Saharan Africa (excluding high income),2015,26.6374474267553,68.5209415249651,39.1065437139548,1653.00584689775,2.91550805166534,2015,Sub-Saharan Africa (excluding high income),Africa,0.035934088601401015
Sub-Saharan Africa (excluding high income),2016,26.6374474267553,68.5502478664483,43.7319091609899,1467.52177135115,1.23269348476941,2016,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2017,26.6374474267553,68.2327658226119,43.675736407086,1526.78737212966,2.48003006546065,2017,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2018,26.6374474267553,68.2647633264779,46.3326008959214,1628.7767721828,2.75279768600285,2018,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2019,26.6374474267553,68.6858476793249,47.1257966456512,1630.55857440587,2.65684995243201,2019,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2020,26.6374474267553,70.5914308989386,48.4737889046716,1489.60464113599,-1.95670713533904,2020,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2021,26.6374474267553,70.5914308989386,50.5759132657492,1635.20218922633,4.26842091333799,2021,Sub-Saharan Africa (excluding high income),Africa,0.0
Sub-Saharan Africa (excluding high income),2022,26.6374474267553,70.5914308989386,51.4299317538115,1700.18641364767,3.65032149552491,2022,Sub-Saharan Africa (excluding high income),Africa,0.0
Upper middle income,2010,23.3286122304688,15.3720934314228,98.1680049741426,5684.7777419568,8.52498721494061,2010,Upper middle income,Other,
Upper middle income,2011,22.1158833334242,14.4377027918409,98.3820453198547,6742.40769874868,6.94137661151963,2011,Upper middle income,Other,-1.2127288970445989
Upper middle income,2012,23.6226868462347,14.3086395480759,98.6209105477697,7131.84734732328,5.76110322862426,2012,Upper middle income,Other,1.5068035128104995
Upper middle income,2013,23.6942631971113,14.2173041117114,98.7874319955832,7505.21193519838,5.63544893389,2013,Upper middle income,Other,0.07157635087660097
Upper middle income,2014,24.669619665,14.4132739719097,98.8894942576766,7722.45074898207,4.93537340072191,2014,Upper middle income,Other,0.9753564678886981
Upper middle income,2015,25.5438373107998,14.56846756812,98.9709975774677,7372.17996247398,4.54601307323637,2015,Upper middle income,Other,0.8742176457997992
Upper middle income,2016,25.5438373107998,14.9498038796061,99.0052638487001,7340.45765373801,4.57774212825505,2016,Upper middle income,Other,0.0
Upper middle income,2017,25.5438373107998,15.1736398448485,99.1339177479467,7988.4308620841,5.35474335314659,2017,Upper middle income,Other,0.0
Upper middle income,2018,25.5438373107998,15.3779588818135,99.152882923018,8461.55538976532,4.90396891584386,2018,Upper middle income,Other,0.0
Upper middle income,2019,25.5438373107998,15.9178475783611,99.2510521973761,8547.70630387593,4.09017583927643,2019,Upper middle income,Other,0.0
Upper middle income,2020,25.5438373107998,16.5501579248738,99.1899480241711,8239.11108405914,-0.594393798185607,2020,Upper middle income,Other,0.0
Upper middle income,2021,25.5438373107998,16.5501579248738,99.4083794765038,9778.05333809637,7.72230187446708,2021,Upper middle income,Other,0.0
Upper middle income,2022,25.5438373107998,16.5501579248738,99.4851190889072,10190.883998462,3.35715409317852,2022,Upper middle income,Other,0.0
World,2010,19.5609975450815,16.7477089214717,83.5680826821792,9543.06734241336,4.52954597288344,2010,World,Other,
World,2011,19.9328250152084,16.7176270694494,84.6201208325228,10484.5351391091,3.32713269662275,2011,World,Other,0.3718274701269024
World,2012,20.9015364054271,16.9534484358113,85.0485544806116,10586.6705744927,2.70911515835066,2012,World,Other,0.9687113902186972
World,2013,21.7103458442356,17.2116480907934,85.8133634497739,10754.7984151567,2.86822214282918,2013,World,Other,0.8088094388085025
World,2014,22.4072584526013,17.3801085884451,86.3012690468959,10918.5540956328,3.12386991048261,2014,World,Other,0.6969126083657002
World,2015,22.8544560815979,17.424128501114,87.0237851218521,10177.8905141454,3.12613558771196,2015,World,Other,0.447197628996598
World,2016,22.8544560815979,17.6767503798965,88.1922255251927,10224.0659312632,2.82055728507054,2016,World,Other,0.0
World,2017,22.8544560815979,17.9191918096439,89.0186672372511,10762.8045848545,3.46023911788988,2017,World,Other,0.0
World,2018,22.8544560815979,18.1622254961055,89.8908858380532,11315.083985152,3.28661298847909,2018,World,Other,0.0
World,2019,22.8544560815979,18.6365420754695,90.199100032655,11358.4786578376,2.64221643519326,2019,World,Other,0.0
World,2020,22.8544560815979,19.7713444783922,90.4854035957629,10941.6626777859,-2.93204334405938,2020,World,Other,0.0
World,2021,22.8544560815979,19.7713444783922,91.4203322426229,12362.4642088343,6.25985128447172,2021,World,Other,0.0
World,2022,22.8544560815979,19.7713444783922,91.3525709654628,12730.1571671098,3.08960746444744,2022,World,Other,0.0
